kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v2-rodinia-3.4.sm_75.ptx 93 : 8388608 79345568 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 350 : 8388608 291076608 0 0 0 1048576 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 94 : 8388608 58899232 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 351 : 8388608 78836736 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 95 : 8388608 386912 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 352 : 8388608 93220512 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 238 : 458752 12573571 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 111 : 65536 636672 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 112 : 65536 606144 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 113 : 65536 623616 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 97 : 8323072 49321248 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 354 : 8388608 111989760 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 98 : 8323072 80658752 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 355 : 8388608 92045248 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 114 : 65536 28093152 40960 0 0 4096 2048 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 99 : 8323072 55979744 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 356 : 8388608 342365088 0 0 0 1048576 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 100 : 8323072 51811168 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 357 : 8388608 111821792 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 181 : 32768 866085 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 208 : 32768 296212 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 209 : 32768 325608 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 210 : 32768 306954 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 239 : 458752 4144957 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 240 : 458752 4510470 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 211 : 32768 189783 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 241 : 458752 4399215 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 182 : 32768 299089 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 242 : 458752 2934487 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 183 : 32768 873864 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 233 : 7340032 47721730 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 255 : 7340032 2623992 0 0 0 0 0 0 32768 
srad_v2-rodinia-3.4.sm_75.ptx 256 : 6881280 43551045 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 269 : 6881280 184234800 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 220 : 32768 855594 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 184 : 32768 296139 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 185 : 32768 321732 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 186 : 32768 312651 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 187 : 32768 201443 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 270 : 6881280 63034245 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 271 : 6881280 188843550 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 221 : 32768 300224 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 222 : 32768 870082 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 223 : 32768 296027 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 224 : 32768 321417 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 225 : 32768 310428 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 226 : 32768 197648 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 272 : 6881280 62175315 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 273 : 6881280 2773869 0 0 0 0 0 0 262144 
srad_v2-rodinia-3.4.sm_75.ptx 245 : 458752 4394110 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 280 : 458752 4385411 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 275 : 6422528 62485458 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 276 : 6422528 63548450 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 246 : 458752 12544658 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 277 : 6422528 40527886 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 283 : 8388608 244439424 0 524288 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 247 : 458752 4152442 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 248 : 458752 13134674 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 284 : 8388608 76824544 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 285 : 8388608 244473376 0 524288 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 259 : 458752 12616898 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 249 : 458752 4150608 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 250 : 458752 4546136 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 286 : 8388608 75832768 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 251 : 458752 4299232 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 287 : 8388608 76430688 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 252 : 458752 2629802 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 288 : 8388608 64024320 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 289 : 8388608 56036864 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 260 : 458752 4150566 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 290 : 8388608 56118784 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 291 : 8388608 76391360 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 261 : 458752 4366390 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 262 : 458752 12352634 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 292 : 8388608 369756160 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 293 : 8388608 75669952 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 294 : 8388608 77041376 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 295 : 8388608 75863168 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 296 : 8388608 369765152 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 297 : 8388608 56701056 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 263 : 458752 4148550 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 264 : 458752 4442004 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 265 : 458752 4261950 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 266 : 458752 2600010 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 298 : 8388608 76726976 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 299 : 8388608 55972192 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 300 : 8388608 114336096 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 301 : 8388608 55855616 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 302 : 8388608 55205664 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 303 : 8388608 53949344 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 304 : 8388608 55322688 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 305 : 8388608 55133056 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 306 : 8388608 76505248 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 307 : 8388608 369759040 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 308 : 8388608 76043264 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 309 : 8388608 76035616 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 310 : 8388608 76848960 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 311 : 8388608 369863712 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 312 : 8388608 56116256 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 353 : 8388608 348153632 0 0 0 1048576 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 358 : 8388608 94652064 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 359 : 8388608 330231616 0 0 0 1048576 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 102 : 65536 682304 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 360 : 8388608 93774336 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 103 : 65536 612288 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 104 : 65536 611552 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 105 : 65536 622720 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 106 : 65536 62371904 64128 0 0 4096 2048 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 107 : 65536 602208 0 2048 2048 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 108 : 65536 405600 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 397 : 6503424 101410880 0 0 0 0 0 0 0 
